

"3003";"2014-03-01 13:37:59.382400";"Soil Moisture: 40.90"
"3003";"2014-03-01 13:37:59.382550";"Soil Moisture: 40.90"
"3009";"2014-03-01 13:37:59.532765";"Light_Sensor_ADC: 101"
"3009";"2014-03-01 13:37:59.532909";"Light_Sensor_ADC: 101"
"3009";"2014-03-01 13:37:59.833425";"raw = 6626 Temperature °C: 26.46"
"3009";"2014-03-01 13:37:59.833568";"raw = 6626 Temperature °C: 26.46"
"3009";"2014-03-01 13:37:59.983784";"Humidity: 32.51"
"3009";"2014-03-01 13:37:59.983928";"Humidity: 32.51"
"3001";"2014-03-01 13:38:00.234376";"TEMP OK! received from 193.11"
"3001";"2014-03-01 13:38:00.234523";"TEMP OK! received from 193.11"
"3001";"2014-03-01 13:38:00.284496";"PG:FAN OFF"
"3001";"2014-03-01 13:38:00.284639";"PG:FAN OFF"
"3001";"2014-03-01 13:38:00.384740";"PG:HEAT OFF"
"3001";"2014-03-01 13:38:00.384883";"PG:HEAT OFF"
"3009";"2014-03-01 13:38:00.735525";"runicast message sent to 185.11, retransmissions 0"
"3009";"2014-03-01 13:38:00.735670";"runicast message sent to 185.11, retransmissions 0"
"3002";"2014-03-01 13:38:04.089808";"CO2 ppm: 186"
"3002";"2014-03-01 13:38:04.090020";"CO2 ppm: 186"
"3001";"2014-03-01 13:38:04.340375";"CO2 HIGH! received from 186.11"
"3001";"2014-03-01 13:38:04.340518";"CO2 HIGH! received from 186.11"
"3001";"2014-03-01 13:38:04.390467";"PG:FAN ON"
"3001";"2014-03-01 13:38:04.390623";"PG:FAN ON"
"3003";"2014-03-01 13:38:04.590954";"Soil Moisture: 41.22"
"3003";"2014-03-01 13:38:04.591106";"Soil Moisture: 41.22"
"3002";"2014-03-01 13:38:05.041998";"runicast message sent to 185.11, retransmissions 1"
"3002";"2014-03-01 13:38:05.042147";"runicast message sent to 185.11, retransmissions 1"
"3009";"2014-03-01 13:38:05.242426";"Light_Sensor_ADC: 102"
"3009";"2014-03-01 13:38:05.242569";"Light_Sensor_ADC: 102"
"3009";"2014-03-01 13:38:05.543155";"raw = 6628 Temperature °C: 26.48"
"3009";"2014-03-01 13:38:05.543300";"raw = 6628 Temperature °C: 26.48"
"3009";"2014-03-01 13:38:05.693491";"Humidity: 32.31"
"3009";"2014-03-01 13:38:05.693634";"Humidity: 32.31"
"3001";"2014-03-01 13:38:05.944098";"TEMP OK! received from 193.11"
"3001";"2014-03-01 13:38:05.944266";"TEMP OK! received from 193.11"
"3001";"2014-03-01 13:38:05.994221";"PG:FAN OFF"
"3001";"2014-03-01 13:38:05.994365";"PG:FAN OFF"
"3001";"2014-03-01 13:38:06.094460";"PG:HEAT OFF"
